"","sst","chlo","tmax","dt","pico_biom","nano_biom","micro_biom","phyto_slope","phyto_int","phyto_max"
"17",16,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"18",17,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"19",18,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"20",19,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"21",20,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"22",21,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"23",22,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"24",23,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"25",24,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"26",25,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"27",26,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"28",27,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"29",28,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"30",29,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"31",30,0.0316227766016838,1000,0.01,0.0207261112731728,0.00556276219025308,0.00222130921161323,-1.19040911044053,-5.02900385961529,-8.2
"32",0,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"33",1,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"34",2,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"35",3,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"36",4,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"37",5,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"38",6,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"39",7,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"40",8,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"41",9,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"42",10,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"43",11,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"44",12,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"45",13,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"46",14,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"47",15,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"48",16,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"49",17,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"50",18,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"51",19,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"52",20,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"53",21,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"54",22,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"55",23,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"56",24,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"57",25,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"58",26,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"59",27,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"60",28,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"61",29,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"62",30,0.0398107170553497,1000,0.01,0.0248300071203824,0.0072782858656512,0.0028862237168021,-1.17764924497978,-4.78071671106234,-8.2
"63",0,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"64",1,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"65",2,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"66",3,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"67",4,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"68",5,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"69",6,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"70",7,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"71",8,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"72",9,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"73",10,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"74",11,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"75",12,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"76",13,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"77",14,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"78",15,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"79",16,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
"80",17,0.0501187233627272,1000,0.01,0.0295690096253028,0.00959703168055699,0.00378760137062894,-1.16289995006886,-4.50887584528896,-8.2
